"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",3.14572596125863,3.14572596125863,2.79947742373444,3.52152033395558,3.14775247222178,2553,1.001,FALSE,NA,"BSS"
"mu_mu_C[1]",-0.00356847356753414,-0.00356847356753414,-0.330901387487706,0.393872456832706,0.00578921995993038,2785,1.0012,FALSE,NA,"BSS"
"sigma_eps_E",0.316628449745316,0.316628449745316,0.209779433986301,0.459022046696591,0.321255299026187,2289,1.0031,FALSE,NA,"BSS"
"sigma_eps_C",0.298988423644794,0.298988423644794,0.201875565230386,0.429246457309433,0.303785151621596,3031,1.0008,FALSE,NA,"BSS"
"phi_E",0.670094457995633,0.670094457995633,0.338339856726427,0.897640649689076,0.654898440422639,2218,1.0011,FALSE,NA,"BSS"
"phi_C",0.665193948660073,0.665193948660073,0.317696918892148,0.91038419818363,0.65114289561347,2411,1.0024,FALSE,NA,"BSS"
"sigma_r_E",0.432209760845096,0.432209760845096,0.39032324434658,0.478061785444416,0.432696928628361,10204,0.9999,FALSE,NA,"BSS"
"sigma_r_C",1.05565462425032,1.05565462425032,0.99223527304006,1.12119421338746,1.05559062629225,14961,0.9997,FALSE,NA,"BSS"
"r_E",5.3531678239901,5.3531678239901,4.37554285883336,6.56373698418715,5.38451369242892,10161,0.9998,FALSE,NA,"BSS"
"r_C",0.897338478699905,0.897338478699905,0.795496557899781,1.01571221788284,0.900125866941183,14746,0.9997,FALSE,NA,"BSS"
"sigma_mu_E",2.01333607246622,2.01333607246622,0.0667773549979642,53.3745244468638,14.5008982128923,5095,1,FALSE,NA,"BSS"
"sigma_mu_C",1.9965802208797,1.9965802208797,0.0805537358426162,50.7429556264103,12.8384437504198,5324,1.0002,FALSE,NA,"BSS"
"sigma_IE",0.55085733651341,0.55085733651341,0.286818125621138,1.03929654804202,0.577720075576268,9034,0.9999,FALSE,NA,"BSS"
"R_G",1.28023183299233,1.28023183299233,1.24472085981549,1.3166166154634,1.28028676134303,17181,0.9997,FALSE,NA,"BSS"
"R_G_boat",NA,4.02635214355237,1.45955779826919,10.7505174693766,4.53908846440678,9605,0.9997,TRUE,"no boat count stream in this fit; the boat gear ratio is its prior","BSS"
"B1",1.00522978526927,1.00522978526927,0.878239208589689,1.13450389555973,1.00527991502034,15730,0.9997,FALSE,NA,"BSS"
"B2",0.0671908087904713,0.0671908087904713,-0.266860495709296,0.423814115468737,0.0695730773645787,9984,0.9998,FALSE,NA,"BSS"
"B1_C",-0.427343611672993,-0.427343611672993,-0.569785051501972,-0.285509446813883,-0.427473946047324,11339,0.9998,FALSE,NA,"BSS"
"kappa_OSP",NA,3.00185482812769,1.65123716293379,5.40530152255937,3.13845907116797,13363,0.9997,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"sigma_r_OSP",NA,2.01376655636585,0.0980079514400973,43.5353154851147,10.1369534601132,7556,1.0003,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"r_OSP",NA,0.246593661508867,0.000527614567712597,104.107401425299,233.224577702608,7448,1,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"f_crab[1]",NA,1,1,1,1,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"f_lower[1]",NA,0,0,0,0,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"sigma_f_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"cfi_kappa_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"combo_c_out[1]",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"sigma_c_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"cfc_kappa_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"tau_bar[1]",2.39123726093879,2.39123726093879,1.98978478311236,2.88463437859332,2.40373555441754,14323,0.9996,FALSE,NA,"BSS"
