"event_date","day_type","day_length","population","subseason","effort_unit","pe_effort_units","pe_cpue","pe_catch","bss_effort_median","bss_effort_lo95","bss_effort_hi95","bss_catch_median","bss_catch_lo95","bss_catch_hi95","combined_effort","combined_catch","method"
2024-10-25,"weekday",5.8,"shore","ring_net_only","gear-deployments",24.8,3,74.3,68.2,44.4,105.3,87.2,55.8,138.4,68.2,87.2,"BSS"
2024-10-26,"weekend",5.6,"private_boat","ring_net_only","gear-deployments",3.2,NA,NA,5.5,2.2,13.7,12.6,2.4,76,5.5,12.6,"BSS"
2024-10-26,"weekend",5.6,"shore","ring_net_only","gear-deployments",89.2,1,93.3,137.7,84.1,229.5,149.7,88.7,258.1,137.7,149.7,"BSS"
2024-10-27,"weekend",5.6,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,5.4,2.1,13.6,12.5,2.4,76.3,5.4,12.5,"BSS"
2024-10-27,"weekend",5.6,"shore","ring_net_only","gear-deployments",44.6,1.1,47.2,137.8,83.5,227.4,150.1,87.6,258.2,137.8,150.1,"BSS"
2024-10-28,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,3.1,1,8.9,7.7,1.9,33.2,3.1,7.7,"BSS"
2024-10-28,"weekday",5.8,"shore","ring_net_only","gear-deployments",NA,NA,NA,63.1,39.1,100.1,91.8,54.9,152.1,63.1,91.8,"BSS"
2024-10-29,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,3.1,1,9,7.6,1.9,33.1,3.1,7.6,"BSS"
2024-10-29,"weekday",5.8,"shore","ring_net_only","gear-deployments",NA,NA,NA,63.2,39.5,99.4,91.8,55.5,151.9,63.2,91.8,"BSS"
2024-10-30,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",3.2,3,9.7,3.1,1.1,8.8,7.6,1.9,32.9,3.1,7.6,"BSS"
2024-10-30,"weekday",5.8,"shore","ring_net_only","gear-deployments",44.6,1.4,61.3,63.2,39.1,99.9,92.2,54.4,151.7,63.2,92.2,"BSS"
2024-10-31,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,3.1,1,8.7,7.6,2,32.9,3.1,7.6,"BSS"
2024-10-31,"weekday",5.8,"shore","ring_net_only","gear-deployments",29.7,2.1,61.9,63.1,39.6,98.8,92.1,55.2,150.3,63.1,92.1,"BSS"
2024-11-01,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",6.4,NA,NA,4.2,1.3,13.4,10.3,2.3,47.6,4.2,10.3,"BSS"
2024-11-01,"weekday",5.8,"shore","ring_net_only","gear-deployments",81.7,1.7,137.1,63.4,39.5,99.9,91.9,54.9,153.9,63.4,91.9,"BSS"
2024-11-02,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,8.9,2.6,28.5,23.3,3.9,166.8,8.9,23.3,"BSS"
2024-11-02,"weekend",5.5,"shore","ring_net_only","gear-deployments",195.7,0.8,164.5,127.9,75.5,214.1,157.2,90,273,127.9,157.2,"BSS"
2024-11-03,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,8.9,2.6,28.8,23.1,4,164.4,8.9,23.1,"BSS"
2024-11-03,"weekend",5.5,"shore","ring_net_only","gear-deployments",NA,NA,NA,128.4,75.8,212.5,158.2,91.2,272.2,128.4,158.2,"BSS"
2024-11-04,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,4.2,1.2,13.2,10.3,2.4,45.9,4.2,10.3,"BSS"
2024-11-04,"weekday",5.8,"shore","ring_net_only","gear-deployments",NA,NA,NA,63,39.2,100,92,55.1,152.4,63,92,"BSS"
2024-11-05,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",0,NA,NA,4.2,1.3,13.4,10.3,2.4,47,4.2,10.3,"BSS"
2024-11-05,"weekday",5.8,"shore","ring_net_only","gear-deployments",19.8,0.5,9.9,63.5,39.2,100.6,92.2,54.9,151.1,63.5,92.2,"BSS"
2024-11-06,"weekday",5.8,"private_boat","ring_net_only","gear-deployments",3.2,0,0,4.2,1.2,12.7,10.3,2.4,47.4,4.2,10.3,"BSS"
2024-11-06,"weekday",5.8,"shore","ring_net_only","gear-deployments",42.1,0.9,37.7,63.3,39.5,99.9,92.1,55.3,152.5,63.3,92.1,"BSS"
2024-11-07,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",12.9,4.8,61.8,4.2,1.2,13.1,10.3,2.3,46.2,4.2,10.3,"BSS"
2024-11-07,"weekday",5.7,"shore","ring_net_only","gear-deployments",61.9,1.2,72.3,63.3,39.3,99.4,92.3,55.2,152.8,63.3,92.3,"BSS"
2024-11-08,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",3.2,3,9.7,4.2,1.2,13.1,10.3,2.4,46,4.2,10.3,"BSS"
2024-11-08,"weekday",5.7,"shore","ring_net_only","gear-deployments",89.2,1.8,161.6,63.2,38.9,100.4,91.9,54.4,153.7,63.2,91.9,"BSS"
2024-11-09,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",0,NA,NA,8.8,2.6,28.5,23.4,4,162.4,8.8,23.4,"BSS"
2024-11-09,"weekend",5.5,"shore","ring_net_only","gear-deployments",54.5,1.5,84.4,128,75.1,213.8,157.9,89.3,276,128,157.9,"BSS"
2024-11-10,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,8.9,2.6,28.8,23.4,4,166.4,8.9,23.4,"BSS"
2024-11-10,"weekend",5.5,"shore","ring_net_only","gear-deployments",NA,NA,NA,128.2,75.2,214.4,157.8,89.5,275.8,128.2,157.8,"BSS"
2024-11-11,"holiday",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,1.2,0,18.8,2.6,0,78.4,1.2,2.6,"BSS"
2024-11-11,"holiday",5.5,"shore","ring_net_only","gear-deployments",NA,NA,NA,112.5,38,369.9,114.1,38.2,376.2,112.5,114.1,"BSS"
2024-11-12,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.6,1.2,0,15.6,0.6,1.2,"BSS"
2024-11-12,"weekday",5.7,"shore","ring_net_only","gear-deployments",NA,NA,NA,61.7,37.8,98.1,73.7,43.7,121.2,61.7,73.7,"BSS"
2024-11-13,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.7,1.2,0,15.5,0.6,1.2,"BSS"
2024-11-13,"weekday",5.7,"shore","ring_net_only","gear-deployments",61.9,1.2,76.2,62.1,38.3,97.9,74,44,122,62.1,74,"BSS"
2024-11-14,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.6,1.2,0,15.7,0.6,1.2,"BSS"
2024-11-14,"weekday",5.7,"shore","ring_net_only","gear-deployments",106.5,1.2,122.7,61.6,37.9,97.7,73.4,44.1,120.7,61.6,73.4,"BSS"
2024-11-15,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,0.6,0,3.6,1.2,0,15.5,0.6,1.2,"BSS"
2024-11-15,"weekday",5.7,"shore","ring_net_only","gear-deployments",113.9,0.9,97.2,61.5,38.3,97.8,73.7,44.1,120.5,61.5,73.7,"BSS"
2024-11-16,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,1.3,0,8,2.7,0,43.9,1.3,2.7,"BSS"
2024-11-16,"weekend",5.5,"shore","ring_net_only","gear-deployments",141.2,1.1,154,124.5,71.7,211.4,126.2,71,219.4,124.5,126.2,"BSS"
2024-11-17,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,1.3,0,8,2.7,0,44.6,1.3,2.7,"BSS"
2024-11-17,"weekend",5.5,"shore","ring_net_only","gear-deployments",NA,NA,NA,124.3,72.1,212.6,125.5,69.7,225.5,124.3,125.5,"BSS"
2024-11-18,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,0.6,0,3.6,1.2,0,15.3,0.6,1.2,"BSS"
2024-11-18,"weekday",5.7,"shore","ring_net_only","gear-deployments",NA,NA,NA,61.8,37.1,99,74,43.1,123.3,61.8,74,"BSS"
2024-11-19,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.6,1.2,0,15.5,0.6,1.2,"BSS"
2024-11-19,"weekday",5.7,"shore","ring_net_only","gear-deployments",32.2,0.4,13.3,61.4,37.7,97.4,73.5,43,122.3,61.4,73.5,"BSS"
2024-11-20,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.6,1.2,0,15.4,0.6,1.2,"BSS"
2024-11-20,"weekday",5.7,"shore","ring_net_only","gear-deployments",0,NA,NA,61.8,37.4,97.9,73.8,43,122,61.8,73.8,"BSS"
2024-11-21,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.7,1.2,0,15.5,0.6,1.2,"BSS"
2024-11-21,"weekday",5.7,"shore","ring_net_only","gear-deployments",37.2,1.8,66.9,61.8,37.6,97.4,73.8,43.4,121.3,61.8,73.8,"BSS"
2024-11-22,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",0,NA,NA,0.6,0,3.6,1.2,0,15.1,0.6,1.2,"BSS"
2024-11-22,"weekday",5.7,"shore","ring_net_only","gear-deployments",14.9,0.9,13,61.8,37.8,96.9,73.9,43.9,118.6,61.8,73.9,"BSS"
2024-11-23,"weekend",5.5,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,1.3,0,8,2.7,0,44.8,1.3,2.7,"BSS"
2024-11-23,"weekend",5.5,"shore","ring_net_only","gear-deployments",57,1.5,83.7,124.3,71.3,212.4,126.1,69.9,223.5,124.3,126.1,"BSS"
2024-11-24,"weekend",5.4,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,1.3,0,8,2.7,0,43.6,1.3,2.7,"BSS"
2024-11-24,"weekend",5.4,"shore","ring_net_only","gear-deployments",NA,NA,NA,124.5,71.4,212.2,126.2,69.3,223.2,124.5,126.2,"BSS"
2024-11-25,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,3.4,0.6,15.5,7.2,0.5,73.8,3.4,7.2,"BSS"
2024-11-25,"weekday",5.7,"shore","ring_net_only","gear-deployments",NA,NA,NA,76.2,47.4,135.2,121.3,70,226.3,76.2,121.3,"BSS"
2024-11-26,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",3.2,NA,NA,3.4,0.7,15.8,7.2,0.5,73.3,3.4,7.2,"BSS"
2024-11-26,"weekday",5.7,"shore","ring_net_only","gear-deployments",64.4,2.5,162.4,76.2,47.2,138,121.2,70.7,225.2,76.2,121.2,"BSS"
2024-11-27,"weekday",5.7,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,3.4,0.6,15.6,7.2,0.5,72.5,3.4,7.2,"BSS"
2024-11-27,"weekday",5.7,"shore","ring_net_only","gear-deployments",81.7,1.9,155.6,75.9,46.4,138.2,120.6,69.9,224.9,75.9,120.6,"BSS"
2024-11-28,"holiday",5.4,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,7.2,0.6,79.3,16.4,0.6,404.8,7.2,16.4,"BSS"
2024-11-28,"holiday",5.4,"shore","ring_net_only","gear-deployments",NA,NA,NA,140.9,54.2,439.6,189.7,71.5,598.3,140.9,189.7,"BSS"
2024-11-29,"holiday",5.4,"private_boat","ring_net_only","gear-deployments",NA,NA,NA,7.2,0.6,79.2,16,0.6,405.9,7.2,16,"BSS"
2024-11-29,"holiday",5.4,"shore","ring_net_only","gear-deployments",126.3,1.1,144.6,141,54.3,440.5,190.6,71.9,594.9,141,190.6,"BSS"
2024-11-30,"weekend",5.4,"private_boat","ring_net_only","gear-deployments",6.4,NA,NA,7.2,1.5,32.1,16.2,1.1,210.9,7.2,16.2,"BSS"
2024-11-30,"weekend",5.4,"shore","ring_net_only","gear-deployments",304.7,1.3,405,154.4,92.3,280.7,207,120.7,389.7,154.4,207,"BSS"
2024-12-01,"weekend",5.4,"private_boat","all_gear","gear-deployments",NA,NA,NA,34.9,8.1,154.8,105.9,21.3,524.2,34.9,105.9,"BSS"
2024-12-01,"weekend",5.4,"shore","all_gear","gear-deployments",188.3,1.1,205.8,169.7,89.4,329.5,182.4,87.8,390.2,169.7,182.4,"BSS"
2024-12-02,"weekday",5.6,"private_boat","all_gear","gear-deployments",10.1,3,30.3,18.7,8.2,42.7,68.8,28.8,166,18.7,68.8,"BSS"
2024-12-02,"weekday",5.6,"shore","all_gear","gear-deployments",NA,0,NA,53.1,33.5,85.6,83.3,48.3,145.5,53.1,83.3,"BSS"
2024-12-03,"weekday",5.6,"private_boat","all_gear","gear-deployments",20.2,4.2,84.3,18.6,8.3,42.1,68.8,29.4,162.7,18.6,68.8,"BSS"
2024-12-03,"weekday",5.6,"shore","all_gear","gear-deployments",66.9,1.9,126,53.4,32.9,86.9,83.9,48.2,147.5,53.4,83.9,"BSS"
2024-12-04,"weekday",5.6,"private_boat","all_gear","gear-deployments",50.5,3.4,169.3,18.8,8.3,42.9,69,29.2,166.3,18.8,69,"BSS"
2024-12-04,"weekday",5.6,"shore","all_gear","gear-deployments",74.3,1.8,132.1,53.3,33.3,85.8,83.4,47.6,148.3,53.3,83.4,"BSS"
2024-12-05,"weekday",5.6,"private_boat","all_gear","gear-deployments",30.3,1.9,56.8,18.7,8.3,42.4,68.9,29.3,165.2,18.7,68.9,"BSS"
2024-12-05,"weekday",5.6,"shore","all_gear","gear-deployments",49.5,1.1,53.7,53.5,32.8,86.7,83.8,47.6,147,53.5,83.8,"BSS"
2024-12-06,"weekday",5.6,"private_boat","all_gear","gear-deployments",20.2,4.2,84.3,18.7,8.3,42.3,68.7,29.5,163.6,18.7,68.7,"BSS"
2024-12-06,"weekday",5.6,"shore","all_gear","gear-deployments",61.9,1.9,119.4,51.4,33.1,81.9,80.4,47.6,138.8,51.4,80.4,"BSS"
2024-12-07,"weekend",5.4,"private_boat","all_gear","gear-deployments",20.2,6,121.2,32.6,14.3,76,105.2,41.9,269.1,32.6,105.2,"BSS"
2024-12-07,"weekend",5.4,"shore","all_gear","gear-deployments",76.8,1,76.8,145.4,90.6,235.3,149.1,83.5,267.4,145.4,149.1,"BSS"
2024-12-08,"weekend",5.4,"private_boat","all_gear","gear-deployments",NA,NA,NA,32.4,14.1,75.3,105.1,41.9,269.4,32.4,105.1,"BSS"
2024-12-08,"weekend",5.4,"shore","all_gear","gear-deployments",NA,NA,NA,145.7,90,236.1,149.2,83.6,261.6,145.7,149.2,"BSS"
2024-12-09,"weekday",5.6,"private_boat","all_gear","gear-deployments",NA,NA,NA,10.1,4.1,23.9,38.8,14.4,102.4,10.1,38.8,"BSS"
