"event_date","day_type","day_length","population","subseason","pe_crabber_hours","pe_cpue","pe_catch","bss_effort_median","bss_effort_lo95","bss_effort_hi95","bss_catch_median","bss_catch_lo95","bss_catch_hi95","combined_effort","combined_catch","method"
2024-09-30,"weekday",5.6,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-09-30,"weekday",5.6,"shore","ring_net_only",NA,NA,NA,51,25.8,99.8,79.6,39.2,160.4,51,79.6,"BSS"
2024-10-01,"weekday",5.6,"private_boat","ring_net_only",31.2,NA,NA,NA,NA,NA,NA,NA,NA,31.2,NA,"PE"
2024-10-01,"weekday",5.6,"shore","ring_net_only",128,0.4,56.4,50.6,26,100.9,78.9,39.6,161.9,50.6,78.9,"BSS"
2024-10-02,"weekday",5.6,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-02,"weekday",5.6,"shore","ring_net_only",NA,NA,NA,50.8,25.8,101.1,78.9,39.2,163.1,50.8,78.9,"BSS"
2024-10-03,"weekday",5.6,"private_boat","ring_net_only",17.8,1,17.8,NA,NA,NA,NA,NA,NA,17.8,17.8,"PE"
2024-10-03,"weekday",5.6,"shore","ring_net_only",192.1,0.6,116.3,50.5,25.7,100.6,78.6,38.8,163.1,50.5,78.6,"BSS"
2024-10-04,"weekend",5.4,"private_boat","ring_net_only",21.3,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,"PE"
2024-10-04,"weekend",5.4,"shore","ring_net_only",118.3,0.7,78.9,81.4,41,160.4,103.8,50.3,206.9,81.4,103.8,"BSS"
2024-10-05,"weekend",5.4,"private_boat","ring_net_only",51.1,0.8,38.3,NA,NA,NA,NA,NA,NA,51.1,38.3,"PE"
2024-10-05,"weekend",5.4,"shore","ring_net_only",293.9,0.4,103.4,80.6,41.5,163.1,102.5,51.4,210.7,80.6,102.5,"BSS"
2024-10-06,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-06,"weekend",5.4,"shore","ring_net_only",NA,NA,NA,81.6,41.3,161.1,103.7,50.9,208.3,81.6,103.7,"BSS"
2024-10-07,"weekday",5.6,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-07,"weekday",5.6,"shore","ring_net_only",NA,NA,NA,50.4,25.8,101.9,79.1,39.7,162,50.4,79.1,"BSS"
2024-10-08,"weekday",5.6,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-10-08,"weekday",5.6,"shore","ring_net_only",128.2,0.9,114.8,50.6,26,100.4,78.7,39.4,161.1,50.6,78.7,"BSS"
2024-10-09,"weekday",5.6,"private_boat","ring_net_only",13.4,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,"PE"
2024-10-09,"weekday",5.6,"shore","ring_net_only",124,1.2,148.1,50.9,25.3,101.4,79.6,39.4,161.4,50.9,79.6,"BSS"
2024-10-10,"weekday",5.6,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-10,"weekday",5.6,"shore","ring_net_only",NA,NA,NA,50.3,25.9,100.6,78.7,39.4,159.9,50.3,78.7,"BSS"
2024-10-11,"weekend",5.4,"private_boat","ring_net_only",12.8,1.7,21.9,NA,NA,NA,NA,NA,NA,12.8,21.9,"PE"
2024-10-11,"weekend",5.4,"shore","ring_net_only",57.2,0.7,37.8,80.9,41,160.5,102.9,51.2,208.8,80.9,102.9,"BSS"
2024-10-12,"weekend",5.4,"private_boat","ring_net_only",38.4,0,0,NA,NA,NA,NA,NA,NA,38.4,0,"PE"
2024-10-12,"weekend",5.4,"shore","ring_net_only",253.4,0.3,77,80.8,41,161.8,103,50.6,209.6,80.8,103,"BSS"
2024-10-13,"weekend",5.4,"private_boat","ring_net_only",29.9,1.1,31.9,NA,NA,NA,NA,NA,NA,29.9,31.9,"PE"
2024-10-13,"weekend",5.4,"shore","ring_net_only",261.7,0.5,118.3,82.3,41.1,163.5,104.4,50.7,210.8,82.3,104.4,"BSS"
2024-10-14,"weekday",5.6,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-14,"weekday",5.6,"shore","ring_net_only",NA,NA,NA,46.5,24,89.4,62.8,31.7,124.5,46.5,62.8,"BSS"
2024-10-15,"weekday",5.6,"private_boat","ring_net_only",8.9,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,"PE"
2024-10-15,"weekday",5.6,"shore","ring_net_only",115.6,0.6,69.6,46.5,24.3,89.4,62.7,31.7,122.9,46.5,62.7,"BSS"
2024-10-16,"weekday",5.6,"private_boat","ring_net_only",8.9,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,"PE"
2024-10-16,"weekday",5.6,"shore","ring_net_only",158.4,0.7,109.2,46.8,23.5,89.4,63,31.4,123.8,46.8,63,"BSS"
2024-10-17,"weekday",5.6,"private_boat","ring_net_only",8.9,0.8,7.3,NA,NA,NA,NA,NA,NA,8.9,7.3,"PE"
2024-10-17,"weekday",5.6,"shore","ring_net_only",184.1,0.6,111,46.4,24,88.6,62.9,31.7,121.9,46.4,62.9,"BSS"
2024-10-18,"weekend",5.4,"private_boat","ring_net_only",4.3,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,"PE"
2024-10-18,"weekend",5.4,"shore","ring_net_only",159.6,0.4,58.4,74.4,37.6,152.2,82.2,40.5,171.4,74.4,82.2,"BSS"
2024-10-19,"weekend",5.4,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-10-19,"weekend",5.4,"shore","ring_net_only",253.8,0.4,93.6,74.7,38.2,148.3,82.1,41.1,166,74.7,82.1,"BSS"
2024-10-20,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-20,"weekend",5.4,"shore","ring_net_only",NA,NA,NA,74.6,37.8,149.4,82.3,40.8,166.5,74.6,82.3,"BSS"
2024-10-21,"weekday",5.6,"private_boat","ring_net_only",4.5,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"PE"
2024-10-21,"weekday",5.6,"shore","ring_net_only",124.3,0.4,44.1,46.5,24.4,91,62.9,32,125.4,46.5,62.9,"BSS"
2024-10-22,"weekday",5.6,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-10-22,"weekday",5.6,"shore","ring_net_only",107.1,0.4,47.3,46.3,24.2,89.7,62.5,32,123.4,46.3,62.5,"BSS"
2024-10-23,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-10-23,"weekday",5.7,"shore","ring_net_only",150,0.5,81.2,46.7,23.9,90.6,62.9,31.6,124.8,46.7,62.9,"BSS"
2024-10-24,"weekday",5.7,"private_boat","ring_net_only",8.9,3,26.8,NA,NA,NA,NA,NA,NA,8.9,26.8,"PE"
2024-10-24,"weekday",5.7,"shore","ring_net_only",102.9,0.7,71.8,46.4,23.8,89.5,62.7,31.4,123.8,46.4,62.7,"BSS"
2024-10-25,"weekend",5.4,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-10-25,"weekend",5.4,"shore","ring_net_only",41,3,122.9,74.6,38,146.8,82,41,166.4,74.6,82,"BSS"
2024-10-26,"weekend",5.4,"private_boat","ring_net_only",4.3,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,"PE"
2024-10-26,"weekend",5.4,"shore","ring_net_only",147.5,0.5,67.9,74.5,37.8,149.3,81.4,40.4,167.1,74.5,81.4,"BSS"
2024-10-27,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-27,"weekend",5.4,"shore","ring_net_only",73.8,0.4,32.6,74.4,38.1,145,82.3,40.8,163.6,74.4,82.3,"BSS"
2024-10-28,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-28,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,41.7,21,82.5,65.5,32.2,134.6,41.7,65.5,"BSS"
2024-10-29,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-29,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,41.4,20.3,84,65.3,31.2,134.7,41.4,65.3,"BSS"
2024-10-30,"weekday",5.7,"private_boat","ring_net_only",4.5,2.4,10.7,NA,NA,NA,NA,NA,NA,4.5,10.7,"PE"
2024-10-30,"weekday",5.7,"shore","ring_net_only",77.2,0.8,59.6,41.7,20,84,65.6,30.8,137.8,41.7,65.6,"BSS"
2024-10-31,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-10-31,"weekday",5.7,"shore","ring_net_only",51.5,0.7,34.3,41.4,20.6,83.5,65,31.7,134,41.4,65,"BSS"
2024-11-01,"weekend",5.4,"private_boat","ring_net_only",8.6,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,"PE"
2024-11-01,"weekend",5.4,"shore","ring_net_only",135.4,0.6,83.4,66.4,33,133,85.5,41.6,174.1,66.4,85.5,"BSS"
2024-11-02,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-02,"weekend",5.4,"shore","ring_net_only",324.1,0.3,112.3,66.7,33.3,132.6,85.8,41.8,173.4,66.7,85.8,"BSS"
2024-11-03,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-03,"weekend",5.4,"shore","ring_net_only",NA,NA,NA,66.9,33,131.1,85.9,41.3,170.9,66.9,85.9,"BSS"
2024-11-04,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-04,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,41.7,20.7,82.2,65.8,31.6,134.2,41.7,65.8,"BSS"
2024-11-05,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-05,"weekday",5.7,"shore","ring_net_only",34.4,0.2,6.6,41.6,21.1,84.9,65.7,32.1,137.6,41.6,65.7,"BSS"
2024-11-06,"weekday",5.7,"private_boat","ring_net_only",4.5,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"PE"
2024-11-06,"weekday",5.7,"shore","ring_net_only",73,0.5,38.8,41.6,20.6,81.5,65,31.4,132.1,41.6,65,"BSS"
2024-11-07,"weekday",5.7,"private_boat","ring_net_only",17.9,2,35.9,NA,NA,NA,NA,NA,NA,17.9,35.9,"PE"
2024-11-07,"weekday",5.7,"shore","ring_net_only",107.4,0.5,57.8,41.9,20.6,82.5,66,31.2,133.4,41.9,66,"BSS"
2024-11-08,"weekend",5.4,"private_boat","ring_net_only",4.3,4,17.1,NA,NA,NA,NA,NA,NA,4.3,17.1,"PE"
2024-11-08,"weekend",5.4,"shore","ring_net_only",147.8,1.2,170.7,66.5,33.2,134.2,85.3,41.8,175.1,66.5,85.3,"BSS"
2024-11-09,"weekend",5.4,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-09,"weekend",5.4,"shore","ring_net_only",90.3,0.5,49.2,67.2,33.1,134.6,86.1,41.8,175.9,67.2,86.1,"BSS"
2024-11-10,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-10,"weekend",5.4,"shore","ring_net_only",NA,NA,NA,66.8,32.9,137.2,85.4,41.4,176.6,66.8,85.4,"BSS"
2024-11-11,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-11,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,40.6,19.8,81.8,51.6,24.6,106.9,40.6,51.6,"BSS"
2024-11-12,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-12,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,40.6,20.3,79.9,52.1,24.7,105.9,40.6,52.1,"BSS"
2024-11-13,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-13,"weekday",5.7,"shore","ring_net_only",107.4,1.1,115.6,40.5,19.7,82.6,52,24.5,105.5,40.5,52,"BSS"
2024-11-14,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-14,"weekday",5.7,"shore","ring_net_only",184.8,0.6,116.1,40.8,20,80.9,52,24.9,106.2,40.8,52,"BSS"
2024-11-15,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-15,"weekend",5.4,"shore","ring_net_only",189,0.4,74.8,64.8,31.7,131.9,67.4,32,141.6,64.8,67.4,"BSS"
2024-11-16,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-16,"weekend",5.4,"shore","ring_net_only",234.2,0.5,107.9,65.5,32.4,130.5,68.1,32.6,142.8,65.5,68.1,"BSS"
2024-11-17,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-17,"weekend",5.4,"shore","ring_net_only",NA,NA,NA,65,32.6,130.4,67.6,32.8,139.2,65,67.6,"BSS"
2024-11-18,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-18,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,40.6,19.6,83.3,51.8,24.6,110.3,40.6,51.8,"BSS"
2024-11-19,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-19,"weekday",5.7,"shore","ring_net_only",55.9,0.4,22.9,40.5,20,82.2,51.8,24.8,109.1,40.5,51.8,"BSS"
2024-11-20,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-20,"weekday",5.7,"shore","ring_net_only",0,NA,NA,41,19.7,80.7,52.2,24.7,106.9,41,52.2,"BSS"
2024-11-21,"weekday",5.7,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-21,"weekday",5.7,"shore","ring_net_only",64.5,0.8,50.5,40.4,19.7,81.7,51.5,24.4,107.3,40.4,51.5,"BSS"
2024-11-22,"weekend",5.4,"private_boat","ring_net_only",0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"PE"
2024-11-22,"weekend",5.4,"shore","ring_net_only",24.7,0.6,15.7,65.5,32.5,129.4,68.2,33,138.5,65.5,68.2,"BSS"
2024-11-23,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-23,"weekend",5.4,"shore","ring_net_only",94.5,0.8,79.7,65,32.9,126.5,67.9,33,135.1,65,67.9,"BSS"
2024-11-24,"weekend",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-24,"weekend",5.4,"shore","ring_net_only",NA,NA,NA,65.4,31.8,131.8,67.9,32.6,140.6,65.4,67.9,"BSS"
2024-11-25,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-25,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,55.6,26.9,125.3,91,43.4,211,55.6,91,"BSS"
2024-11-26,"weekday",5.7,"private_boat","ring_net_only",4.5,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"PE"
2024-11-26,"weekday",5.7,"shore","ring_net_only",111.8,1.4,155.9,55.7,26.5,127,91.4,42.6,215.6,55.7,91.4,"BSS"
2024-11-27,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-27,"weekday",5.7,"shore","ring_net_only",141.9,0.8,110.2,55.5,27.4,125.7,91.1,43.3,209.7,55.5,91.1,"BSS"
2024-11-28,"weekday",5.7,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-28,"weekday",5.7,"shore","ring_net_only",NA,NA,NA,55.7,26.8,126.6,91.2,42.5,214.1,55.7,91.2,"BSS"
2024-11-29,"holiday",5.4,"private_boat","ring_net_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PE"
2024-11-29,"holiday",5.4,"shore","ring_net_only",209.6,0.4,91.2,92.5,30.6,325.5,123.6,41,446.1,92.5,123.6,"BSS"
2024-11-30,"weekend",5.4,"private_boat","ring_net_only",8.6,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,"PE"
2024-11-30,"weekend",5.4,"shore","ring_net_only",505.6,0.6,280.8,89.3,43.1,203.3,119,56.5,278.1,89.3,119,"BSS"
2024-12-01,"weekend",5.4,"private_boat","all_gear",NA,NA,NA,8.4,3.9,18.6,33.5,14.7,75.4,8.4,33.5,"BSS"
2024-12-01,"weekend",5.4,"shore","all_gear",323.5,0.4,130.7,84.3,45.1,160.6,90.4,46.6,172.6,84.3,90.4,"BSS"
2024-12-02,"weekday",5.7,"private_boat","all_gear",4.6,4,18.5,6.4,2.9,14.4,26.3,11.3,61.3,6.4,26.3,"BSS"
2024-12-02,"weekday",5.7,"shore","all_gear",NA,0,NA,39.5,20.8,73.7,63,32.7,121.3,39.5,63,"BSS"
2024-12-03,"weekday",5.7,"private_boat","all_gear",9.3,0.3,3,6.4,3,14.6,26.1,11.5,62.4,6.4,26.1,"BSS"
2024-12-03,"weekday",5.7,"shore","all_gear",120.3,0.7,78.6,39.5,20.7,74.1,63.4,32.5,122.1,39.5,63.4,"BSS"
2024-12-04,"weekday",5.7,"private_boat","all_gear",23.2,0.9,21.7,6.4,2.9,14.2,26.3,11.3,60.1,6.4,26.3,"BSS"
2024-12-04,"weekday",5.7,"shore","all_gear",133.6,0.8,104.3,39.8,20.9,75,63.8,32.5,122.5,39.8,63.8,"BSS"
2024-12-05,"weekday",5.7,"private_boat","all_gear",13.9,0.4,5.5,6.5,3,14.2,26.4,11.4,60.4,6.5,26.4,"BSS"
2024-12-05,"weekday",5.7,"shore","all_gear",89.1,0.6,57.2,39.5,20.6,75.8,63.1,32.4,123.7,39.5,63.1,"BSS"
2024-12-06,"weekend",5.4,"private_boat","all_gear",8.9,1.7,14.6,8.4,3.7,19,33.5,14.1,78.5,8.4,33.5,"BSS"
2024-12-06,"weekend",5.4,"shore","all_gear",106.4,0.8,81.5,91.1,49.8,164.7,97.6,52.4,179.3,91.1,97.6,"BSS"
2024-12-07,"weekend",5.4,"private_boat","all_gear",8.9,0.2,1.8,8.4,3.8,18.8,33.8,14.3,75.6,8.4,33.8,"BSS"
2024-12-07,"weekend",5.4,"shore","all_gear",132,0.5,62.6,85,44.7,159.4,90.6,47,174.7,85,90.6,"BSS"
2024-12-08,"weekend",5.4,"private_boat","all_gear",NA,NA,NA,8.4,3.9,18.8,33.7,14.6,78.2,8.4,33.7,"BSS"
2024-12-08,"weekend",5.4,"shore","all_gear",NA,NA,NA,84.5,44.5,161.1,90.7,46.6,174.1,84.5,90.7,"BSS"
2024-12-09,"weekday",5.7,"private_boat","all_gear",NA,NA,NA,6.4,3,14.4,26.1,11.4,60.6,6.4,26.1,"BSS"
2024-12-09,"weekday",5.7,"shore","all_gear",NA,NA,NA,39.4,21.4,73.7,63.1,33.3,121.6,39.4,63.1,"BSS"
2024-12-10,"weekday",5.7,"private_boat","all_gear",4.6,0.3,1.5,6.4,3,14.6,26,11.4,61.1,6.4,26,"BSS"
2024-12-10,"weekday",5.7,"shore","all_gear",102.4,0.5,47,39.5,20.8,76.2,63.2,32.6,123.8,39.5,63.2,"BSS"
2024-12-11,"weekday",5.7,"private_boat","all_gear",0,0.1,0,6.4,3,13.8,26,12,59.1,6.4,26,"BSS"
2024-12-11,"weekday",5.7,"shore","all_gear",89.1,0.7,61.3,39.6,21,73.9,63.2,32.8,121.7,39.6,63.2,"BSS"
2024-12-12,"weekday",5.7,"private_boat","all_gear",4.6,0.2,1,6.5,3,14.1,26.5,11.7,60.1,6.5,26.5,"BSS"
2024-12-12,"weekday",5.7,"shore","all_gear",173.7,0.9,162.2,39.6,20.9,74.5,63.3,32.5,122.1,39.6,63.3,"BSS"
2024-12-13,"weekend",5.4,"private_boat","all_gear",0,2.2,0,8.4,3.7,18.8,33.4,14.3,79,8.4,33.4,"BSS"
2024-12-13,"weekend",5.4,"shore","all_gear",93.6,0.7,62.6,84.7,45.1,160.3,90.9,47.6,174.9,84.7,90.9,"BSS"
2024-12-14,"weekend",5.4,"private_boat","all_gear",0,NA,NA,8.5,3.8,18.9,33.6,14.4,77.6,8.5,33.6,"BSS"
2024-12-14,"weekend",5.4,"shore","all_gear",157.5,0.9,143.5,84.5,44.9,158.1,90.6,46.7,172.9,84.5,90.6,"BSS"
2024-12-15,"weekend",5.4,"private_boat","all_gear",8.9,NA,NA,8.5,3.9,18.9,33.8,14.6,78.8,8.5,33.8,"BSS"
2024-12-15,"weekend",5.4,"shore","all_gear",140.4,0.2,26.5,84.6,44.9,160.5,91.3,47,174.9,84.6,91.3,"BSS"
2024-12-16,"weekday",5.7,"private_boat","all_gear",NA,NA,NA,6.5,2.9,14.2,26.3,11.4,60.3,6.5,26.3,"BSS"
2024-12-16,"weekday",5.7,"shore","all_gear",NA,NA,NA,39.7,20.9,74.3,63.5,32.6,123.8,39.7,63.5,"BSS"
2024-12-17,"weekday",5.7,"private_boat","all_gear",NA,NA,NA,6.5,2.9,14.2,26.5,11.3,59.4,6.5,26.5,"BSS"
2024-12-17,"weekday",5.7,"shore","all_gear",NA,NA,NA,39.7,20.8,73.7,63.4,32.2,123,39.7,63.4,"BSS"
2024-12-18,"weekday",5.7,"private_boat","all_gear",18.5,0.5,8.8,6.4,2.9,14.2,26.3,11.1,61.1,6.4,26.3,"BSS"
2024-12-18,"weekday",5.7,"shore","all_gear",142.5,0.9,133.2,39.9,21.2,75.1,63.7,33.2,123.3,39.9,63.7,"BSS"
2024-12-19,"weekday",5.7,"private_boat","all_gear",NA,NA,NA,6.5,3,14.1,26.7,11.5,59.5,6.5,26.7,"BSS"
2024-12-19,"weekday",5.7,"shore","all_gear",NA,NA,NA,39.3,20.7,74,63,32.4,121.4,39.3,63,"BSS"
2024-12-20,"weekend",5.4,"private_boat","all_gear",4.4,0.2,1.1,8.5,4,19.2,33.7,14.9,77.6,8.5,33.7,"BSS"
2024-12-20,"weekend",5.4,"shore","all_gear",93.6,0.7,62.3,84.6,45.9,159.8,90.5,48.2,175.8,84.6,90.5,"BSS"
2024-12-21,"weekend",5.4,"private_boat","all_gear",4.4,2,8.9,8.5,3.9,18.7,33.5,14.4,76.6,8.5,33.5,"BSS"
