"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",3.08088719229281,3.08088719229281,1.13629114576215,5.30968137867582,3.1249500648726,2963,0.9996,FALSE,NA,"BSS"
"mu_mu_C[1]",0.346355825556485,0.346355825556485,-2.40928941794521,1.87972282272824,0.161006909356516,2114,1.0055,FALSE,NA,"BSS"
"sigma_eps_E",0.156694357509036,0.156694357509036,0.00784482061288861,0.591760327936765,0.192392375066095,2227,1.0047,FALSE,NA,"BSS"
"sigma_eps_C",0.104180146606567,0.104180146606567,0.011907848914698,0.36472539358869,0.126358596999675,1956,1.0006,FALSE,NA,"BSS"
"phi_E",0.0999535874713599,0.0999535874713599,-0.710049147877561,0.828325025123075,0.0909019199284337,6832,0.9998,FALSE,NA,"BSS"
"phi_C",-0.198300096605804,-0.198300096605804,-0.865662440273519,0.744011976731589,-0.152671358753698,5569,0.9998,FALSE,NA,"BSS"
"sigma_r_E",0.503282006532932,0.503282006532932,0.398989290037248,0.646445119450023,0.508483063169504,7911,0.9996,FALSE,NA,"BSS"
"sigma_r_C",0.59629879168249,0.59629879168249,0.511080388721029,0.6958339569064,0.598388919039195,3914,1.0003,FALSE,NA,"BSS"
"r_E",3.94800051930982,3.94800051930982,2.39296682829396,6.28170483169994,4.0475381439786,8154,0.9996,FALSE,NA,"BSS"
"r_C",2.81236796216395,2.81236796216395,2.06532672607648,3.82843755175211,2.84475355682673,5144,0.9999,FALSE,NA,"BSS"
"sigma_mu_E",0.702295160213537,0.702295160213537,0.0305980092047939,5.68787111520021,1.19089232720982,3762,0.9999,FALSE,NA,"BSS"
"sigma_mu_C",0.741368702815665,0.741368702815665,0.0305405450099569,5.18900456125452,1.15481136985406,2820,1.0045,FALSE,NA,"BSS"
"sigma_IE",NA,0.143835553253752,0.00466592078076715,0.752163331589135,0.202073128324817,9518,0.9997,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
"R_G",1.32287143896366,1.32287143896366,1.26428150739565,1.38458005568112,1.32313637227723,10928,0.9996,FALSE,NA,"BSS"
"R_G_boat",NA,3.99147661143954,1.46652908096318,10.6475250698496,4.52669136420179,8135,0.9998,TRUE,"no boat count stream in this fit; the boat gear ratio is its prior","BSS"
"B1",0.707910084190678,0.707910084190678,0.359723138044155,1.05087436138251,0.709375189668373,9695,0.9996,FALSE,NA,"BSS"
"B2",-0.111384685112372,-0.111384685112372,-1.0446578443861,0.963397982948259,-0.0911098086063236,8192,1.0001,FALSE,NA,"BSS"
"B1_C",-0.167528799712626,-0.167528799712626,-0.310453462784519,-0.021104870399391,-0.166948637033978,7914,0.9996,FALSE,NA,"BSS"
"B2_C",-0.124585850851011,-0.124585850851011,-0.471630815015418,0.224728521109487,-0.123427996542656,6719,0.9998,FALSE,NA,"BSS"
"gamma_C",NA,-0.000183269808527817,-1.96637128329482,1.99359566772455,0.000538537029055662,10412,0.9998,TRUE,"estimate_cpue_density = 0: the density term is inert","BSS"
"kappa_OSP",NA,2.96930195867544,1.67764844527574,5.34616424393479,3.1167800324029,9447,0.9998,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"sigma_r_OSP",NA,1.0104601636565,0.036064575690732,26.8383435367461,8.67495504342118,5493,1,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"r_OSP",NA,0.979405116037397,0.00138831804449999,768.845803583764,952.113674153712,3684,1.0002,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"f_crab[1]",NA,1,1,1,1,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"f_lower[1]",NA,0,0,0,0,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"sigma_f_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"cfi_kappa_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"combo_c_out[1]",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"sigma_c_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"cfc_kappa_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"tau_bar[1]",2.48058087048846,2.48058087048846,2.04144960775778,3.0100644948293,2.49177300689199,10719,0.9996,FALSE,NA,"BSS"
"theta_C[1]",0.109855282567308,0.109855282567308,0.0630438440769619,0.153585674213556,0.109307976917724,3391,1.0005,FALSE,NA,"BSS"
