"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",3.04893353616542,3.04893353616542,2.72411879404041,3.443617450366,3.05711969691916,2709,1.002,FALSE,NA,"BSS"
"mu_mu_C[1]",0.432393270765673,0.432393270765673,0.2745947321995,0.608828518596497,0.43556518997414,1203,1.002,FALSE,NA,"BSS"
"sigma_eps_E",0.159117136623276,0.159117136623276,0.00810198119365717,0.610623658034676,0.197320965712794,2335,1.0005,FALSE,NA,"BSS"
"sigma_eps_C",0.0930789000002066,0.0930789000002066,0.0104893960490353,0.358037173623471,0.113569467895931,1700,1.0035,FALSE,NA,"BSS"
"phi_E",0.100077972581837,0.100077972581837,-0.731654941772699,0.830095262526946,0.0856553232454415,5630,1.001,FALSE,NA,"BSS"
"phi_C",-0.191479171337067,-0.191479171337067,-0.874489134669748,0.749286157144699,-0.15576400198155,5046,1,FALSE,NA,"BSS"
"sigma_r_E",0.507593650472973,0.507593650472973,0.403052680524676,0.642303933751058,0.510756942777187,7462,0.9996,FALSE,NA,"BSS"
"sigma_r_C",0.597367558623585,0.597367558623585,0.515798062556023,0.694350642369808,0.599450946433661,6977,0.9999,FALSE,NA,"BSS"
"r_E",3.88121445935644,3.88121445935644,2.42392318582814,6.15568479786871,4.00049551094813,7504,0.9996,FALSE,NA,"BSS"
"r_C",2.80231359319257,2.80231359319257,2.07416029726991,3.75872530267917,2.83079049100662,7637,0.9997,FALSE,NA,"BSS"
"sigma_mu_E",2.02777713715818,2.02777713715818,0.0947065039864528,41.0531758573855,9.74126115452658,6164,1.0001,FALSE,NA,"BSS"
"sigma_mu_C",1.93146438210644,1.93146438210644,0.0762775003229877,56.5945141814693,48.9061511751031,1291,1.0026,FALSE,NA,"BSS"
"sigma_IE",NA,0.13722469006147,0.0038510056924058,0.740029767103729,0.200668269393066,12237,0.9997,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
"R_G",1.32261471566726,1.32261471566726,1.26352772293015,1.38496943528695,1.32302994842075,10166,0.9996,FALSE,NA,"BSS"
"R_G_boat",NA,3.99277195313664,1.52740283294275,10.5651962613488,4.53598483350125,8663,0.9998,TRUE,"no boat count stream in this fit; the boat gear ratio is its prior","BSS"
"B1",0.704593741959591,0.704593741959591,0.371637149250084,1.04903335369679,0.705944646545144,8419,1.0004,FALSE,NA,"BSS"
"B2",-0.110544269047623,-0.110544269047623,-1.03375187982504,0.968010890597734,-0.0875055870751235,9870,0.9999,FALSE,NA,"BSS"
"B1_C",-0.173908767111374,-0.173908767111374,-0.317345585315688,-0.030976471434414,-0.173945500061065,8234,0.9997,FALSE,NA,"BSS"
"kappa_OSP",NA,2.9856027323358,1.66257891792652,5.40221951738836,3.1309053680008,9973,0.9996,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"sigma_r_OSP",NA,2.00376185878516,0.0821687940611049,56.5157450865335,16.8346237878286,6521,1,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"r_OSP",NA,0.249062198755095,0.000313085736026081,148.110649444296,1979.90575454273,5767,1,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"f_crab[1]",NA,1,1,1,1,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"f_lower[1]",NA,0,0,0,0,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"sigma_f_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"cfi_kappa_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"combo_c_out[1]",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"sigma_c_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"cfc_kappa_out",NA,0,0,0,0,NA,NA,TRUE,"crab_fraction_dynamic = 0 (or f pinned/off): the dynamic f is not in the model","BSS"
"tau_bar[1]",2.48408888276996,2.48408888276996,2.0324888072707,3.01359391168339,2.49514480837907,11243,0.9997,FALSE,NA,"BSS"
"theta_C[1]",0.109761767302865,0.109761767302865,0.0639534556446832,0.154116692237136,0.10930167807132,7580,1,FALSE,NA,"BSS"
