"parameter","estimate","median","lo95","hi95","mean","n_eff","Rhat","decoupled","decoupled_reason","fit_method"
"mu_mu_E[1]",3.07094831980475,3.07094831980475,1.03584848960135,5.12170220065515,3.09304371384774,3246,0.9997,FALSE,NA,"BSS"
"mu_mu_C[1]",0.241838180091188,0.241838180091188,-2.30832098252576,1.78214963181779,0.0789266867592461,2169,1.004,FALSE,NA,"BSS"
"sigma_eps_E",0.159039188832195,0.159039188832195,0.00919468561416446,0.56607003912163,0.190844824082435,2746,1.0008,FALSE,NA,"BSS"
"sigma_eps_C",0.133921311069949,0.133921311069949,0.0224676132757054,0.438164338471581,0.157697659385649,2509,1.0021,FALSE,NA,"BSS"
"phi_E",0.105907644819219,0.105907644819219,-0.712425941829939,0.813032701328535,0.0923034957139072,6433,1,FALSE,NA,"BSS"
"phi_C",-0.259929673650994,-0.259929673650994,-0.882719633079659,0.697165395006816,-0.206462287481245,4945,0.9997,FALSE,NA,"BSS"
"sigma_r_E",0.505580238541038,0.505580238541038,0.399276621069064,0.646688925740299,0.510221133045136,6931,1.0004,FALSE,NA,"BSS"
"sigma_r_C",0.774396651297683,0.774396651297683,0.698643842615737,0.857408640895543,0.775189398168331,10225,0.9995,FALSE,NA,"BSS"
"r_E",3.91218892658659,3.91218892658659,2.39116283739677,6.27266725093839,4.02049968104716,7234,1.0004,FALSE,NA,"BSS"
"r_C",1.66752774038692,1.66752774038692,1.36026739518766,2.04874698924172,1.67736587348913,10175,0.9995,FALSE,NA,"BSS"
"sigma_mu_E",0.699823349467342,0.699823349467342,0.0285669607592145,5.09637926511201,1.15726153469115,3388,0.9999,FALSE,NA,"BSS"
"sigma_mu_C",0.715392238414379,0.715392238414379,0.027102659769083,4.47218450514645,1.08658327145656,3268,1.0029,FALSE,NA,"BSS"
"sigma_IE",NA,0.139049571658405,0.00529740896629298,0.716352451881986,0.195530066012948,9981,0.9996,TRUE,"no I/E observations in this fit (IE_n = 0); sigma_IE is its prior","BSS"
"R_G",1.32415508584402,1.32415508584402,1.26707341208257,1.38400267706469,1.32444825122679,10228,0.9995,FALSE,NA,"BSS"
"R_G_boat",NA,3.95366843048389,1.50879925124512,10.7003257725677,4.51792795290378,6977,1.0001,TRUE,"no boat count stream in this fit; the boat gear ratio is its prior","BSS"
"B1",0.703903065343276,0.703903065343276,0.375837817925806,1.03680186054205,0.702410487513814,8686,0.9996,FALSE,NA,"BSS"
"B2",-0.1109721790684,-0.1109721790684,-1.0152727129625,0.946779362105536,-0.0864207725413733,7441,0.9998,FALSE,NA,"BSS"
"B1_C",-0.165907527759683,-0.165907527759683,-0.328484855904045,-0.00491269153251265,-0.165548401579924,7965,0.9997,FALSE,NA,"BSS"
"B2_C",-0.0926167027136455,-0.0926167027136455,-0.468619505997794,0.306385532379851,-0.0897002388339032,6011,1.0001,FALSE,NA,"BSS"
"gamma_C",NA,-0.016108170557164,-1.9963239704096,1.99671305187442,-0.012991564114671,10203,0.9998,TRUE,"estimate_cpue_density = 0: the density term is inert","BSS"
"kappa_OSP",NA,3.00301987644193,1.70079740163334,5.32055322332218,3.1299199409498,8279,1,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"sigma_r_OSP",NA,0.972553191729389,0.0409799598830221,23.481544185052,5.24223562176999,3708,1.0003,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"r_OSP",NA,1.05723980565192,0.00181362216861416,595.467281626012,4154.61292022635,5065,0.9999,TRUE,"no OSP observations in this fit (OSP_n = 0)","BSS"
"f_crab[1]",NA,1,1,1,1,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
"f_lower[1]",NA,0,0,0,0,NA,NA,TRUE,"apply_crab_fraction = 0 (shore, or the feature is off): f is pinned at 1","BSS"
