"data_type","day_index","event_date","observed","fitted_mean","pit","in_50","in_95"
"gear",2,"2024-09-17",30,31.073,0.5613,TRUE,TRUE
"gear",3,"2024-09-18",29,31.073,0.5397,TRUE,TRUE
"gear",4,"2024-09-19",55,31.073,0.8902,FALSE,TRUE
"gear",5,"2024-09-20",29,49.708,0.2722,TRUE,TRUE
"gear",6,"2024-09-21",48,49.708,0.5616,TRUE,TRUE
"gear",9,"2024-09-24",50,31.073,0.8523,FALSE,TRUE
"gear",10,"2024-09-25",13,31.073,0.1551,FALSE,TRUE
"gear",12,"2024-09-27",34,49.708,0.3521,TRUE,TRUE
"gear",13,"2024-09-28",79,49.708,0.8494,FALSE,TRUE
"gear",16,"2024-10-01",30,30.242,0.5783,TRUE,TRUE
"gear",18,"2024-10-03",45,30.242,0.8164,FALSE,TRUE
"gear",19,"2024-10-04",29,48.341,0.2837,TRUE,TRUE
"gear",20,"2024-10-05",72,48.341,0.8197,FALSE,TRUE
"gear",23,"2024-10-08",30,30.242,0.5783,TRUE,TRUE
"gear",24,"2024-10-09",29,30.242,0.5567,TRUE,TRUE
"gear",26,"2024-10-11",14,48.341,0.071,FALSE,TRUE
"gear",27,"2024-10-12",62,48.341,0.7392,TRUE,TRUE
"gear",28,"2024-10-13",64,48.341,0.7574,FALSE,TRUE
"gear",30,"2024-10-15",27,27.848,0.5632,TRUE,TRUE
"gear",31,"2024-10-16",37,27.848,0.757,FALSE,TRUE
"gear",32,"2024-10-17",43,27.848,0.8343,FALSE,TRUE
"gear",33,"2024-10-18",39,44.628,0.4978,TRUE,TRUE
"gear",34,"2024-10-19",62,44.628,0.7841,FALSE,TRUE
"gear",36,"2024-10-21",29,27.848,0.6089,TRUE,TRUE
"gear",37,"2024-10-22",25,27.848,0.5143,TRUE,TRUE
"gear",38,"2024-10-23",35,27.848,0.7251,TRUE,TRUE
"gear",39,"2024-10-24",24,27.848,0.4888,TRUE,TRUE
"gear",40,"2024-10-25",10,44.628,0.0421,FALSE,TRUE
"gear",41,"2024-10-26",36,44.628,0.4478,TRUE,TRUE
"gear",42,"2024-10-27",18,44.628,0.1385,FALSE,TRUE
"gear",45,"2024-10-30",18,25.1,0.3867,TRUE,TRUE
"gear",46,"2024-10-31",12,25.1,0.2035,FALSE,TRUE
"gear",47,"2024-11-01",33,40.138,0.4633,TRUE,TRUE
"gear",48,"2024-11-02",79,40.138,0.9238,FALSE,TRUE
"gear",51,"2024-11-05",8,25.1,0.0979,FALSE,TRUE
"gear",52,"2024-11-06",17,25.1,0.356,TRUE,TRUE
"gear",53,"2024-11-07",25,25.1,0.5833,TRUE,TRUE
"gear",54,"2024-11-08",36,40.138,0.5174,TRUE,TRUE
"gear",55,"2024-11-09",22,40.138,0.2493,FALSE,TRUE
"gear",59,"2024-11-13",25,24.532,0.5979,TRUE,TRUE
"gear",60,"2024-11-14",43,24.532,0.8831,FALSE,TRUE
"gear",61,"2024-11-15",46,39.262,0.686,TRUE,TRUE
"gear",62,"2024-11-16",57,39.262,0.8049,FALSE,TRUE
"gear",65,"2024-11-19",13,24.532,0.2435,FALSE,TRUE
"gear",66,"2024-11-20",0,24.532,8e-04,FALSE,FALSE
"gear",67,"2024-11-21",15,24.532,0.3062,TRUE,TRUE
"gear",68,"2024-11-22",6,39.262,0.0208,FALSE,FALSE
"gear",69,"2024-11-23",23,39.262,0.2809,TRUE,TRUE
"gear",72,"2024-11-26",26,33.82,0.436,TRUE,TRUE
"gear",73,"2024-11-27",33,33.82,0.5797,TRUE,TRUE
"gear",75,"2024-11-29",51,65.86,0.5225,TRUE,TRUE
"gear",76,"2024-11-30",123,54.029,0.9529,FALSE,TRUE
"catch",2,"2024-09-17",3,5.582,0.3656,TRUE,TRUE
"catch",2,"2024-09-17",27,15.35,0.8462,FALSE,TRUE
"catch",2,"2024-09-17",0,2.791,0.0975,FALSE,TRUE
"catch",2,"2024-09-17",1,2.791,0.2963,TRUE,TRUE
"catch",3,"2024-09-18",0,2.791,0.0975,FALSE,TRUE
"catch",3,"2024-09-18",3,2.791,0.6313,TRUE,TRUE
"catch",3,"2024-09-18",0,2.791,0.0975,FALSE,TRUE
"catch",3,"2024-09-18",12,5.582,0.8962,FALSE,TRUE
"catch",4,"2024-09-19",0,2.791,0.0975,FALSE,TRUE
"catch",4,"2024-09-19",5,2.791,0.8233,FALSE,TRUE
"catch",4,"2024-09-19",0,2.791,0.0975,FALSE,TRUE
"catch",5,"2024-09-20",11,11.367,0.589,TRUE,TRUE
"catch",5,"2024-09-20",2,2.273,0.5565,TRUE,TRUE
"catch",5,"2024-09-20",1,2.273,0.3536,TRUE,TRUE
"catch",5,"2024-09-20",6,3.41,0.8229,FALSE,TRUE
"catch",5,"2024-09-20",0,3.41,0.0783,FALSE,TRUE
"catch",5,"2024-09-20",6,3.41,0.8229,FALSE,TRUE
"catch",5,"2024-09-20",0,2.273,0.1194,FALSE,TRUE
"catch",6,"2024-09-21",11,3.41,0.9671,FALSE,TRUE
"catch",6,"2024-09-21",2,2.273,0.5565,TRUE,TRUE
"catch",6,"2024-09-21",6,5.684,0.6271,TRUE,TRUE
"catch",6,"2024-09-21",3,2.273,0.7067,TRUE,TRUE
"catch",6,"2024-09-21",0,1.137,0.2105,FALSE,TRUE
"catch",6,"2024-09-21",1,2.273,0.3536,TRUE,TRUE
"catch",6,"2024-09-21",1,1.137,0.5629,TRUE,TRUE
"catch",6,"2024-09-21",0,1.137,0.2105,FALSE,TRUE
"catch",6,"2024-09-21",3,4.547,0.4406,TRUE,TRUE
"catch",6,"2024-09-21",4,4.547,0.5507,TRUE,TRUE
"catch",6,"2024-09-21",3,4.547,0.4406,TRUE,TRUE
"catch",6,"2024-09-21",0,1.137,0.2105,FALSE,TRUE
"catch",6,"2024-09-21",5,3.41,0.7561,FALSE,TRUE
"catch",6,"2024-09-21",0,2.273,0.1194,FALSE,TRUE
"catch",6,"2024-09-21",0,4.547,0.056,FALSE,TRUE
"catch",6,"2024-09-21",4,4.547,0.5507,TRUE,TRUE
"catch",6,"2024-09-21",6,3.41,0.8229,FALSE,TRUE
"catch",6,"2024-09-21",4,3.41,0.6676,TRUE,TRUE
"catch",6,"2024-09-21",0,4.547,0.056,FALSE,TRUE
"catch",6,"2024-09-21",2,4.547,0.3147,TRUE,TRUE
"catch",6,"2024-09-21",4,2.273,0.8105,FALSE,TRUE
"catch",6,"2024-09-21",6,2.273,0.9241,FALSE,TRUE
"catch",9,"2024-09-24",7,25.118,0.1564,FALSE,TRUE
"catch",9,"2024-09-24",0,1.395,0.1819,FALSE,TRUE
"catch",9,"2024-09-24",0,1.395,0.1819,FALSE,TRUE
"catch",9,"2024-09-24",3,5.582,0.3656,TRUE,TRUE
"catch",9,"2024-09-24",6,8.373,0.4611,TRUE,TRUE
"catch",9,"2024-09-24",9,8.373,0.6366,TRUE,TRUE
"catch",9,"2024-09-24",5,2.791,0.8233,FALSE,TRUE
"catch",9,"2024-09-24",0,1.395,0.1819,FALSE,TRUE
"catch",9,"2024-09-24",6,1.395,0.9804,FALSE,FALSE
"catch",9,"2024-09-24",6,2.791,0.8798,FALSE,TRUE
"catch",9,"2024-09-24",9,4.186,0.8905,FALSE,TRUE
"catch",10,"2024-09-25",0,5.582,0.0434,FALSE,TRUE
"catch",10,"2024-09-25",3,1.395,0.8526,FALSE,TRUE
"catch",10,"2024-09-25",3,5.582,0.3656,TRUE,TRUE
"catch",10,"2024-09-25",2,4.186,0.3414,TRUE,TRUE
"catch",10,"2024-09-25",10,2.791,0.9757,FALSE,FALSE
"catch",10,"2024-09-25",2,2.791,0.4823,TRUE,TRUE
"catch",10,"2024-09-25",7,4.186,0.81,FALSE,TRUE
"catch",12,"2024-09-27",0,2.273,0.1194,FALSE,TRUE
