"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B1",0.263541159196517,0.00109905282138847,0.164094383462379,-0.0585206930921436,0.153276029449125,0.264248470326426,0.374009629886684,0.581574437816914,22292.06506823,0.999768585747896
"B2",0.536312075897651,0.0026604599955766,0.385961834029741,-0.196699028302142,0.269735164032942,0.526964822431544,0.795497787208046,1.32434782372651,21046.27578205,0.999735151993373
"B1_C",-0.0100760414462416,0.00109023689010903,0.1577004400053,-0.315643035921392,-0.114543818952628,-0.0112538689281338,0.0959580413081205,0.299999033888257,20923.0052488868,0.999746727103539
"B2_C",-0.151155544448261,0.00255804177276489,0.374545322351089,-0.840393752963104,-0.412891414290188,-0.163361920617605,0.093366342305543,0.614134804157108,21438.4553353364,0.999724327196178
"B3",0.00624399060443395,0.00622448947336181,0.992393768474939,-1.93500228962274,-0.669077500647651,0.000398563986348926,0.679668923130534,1.95914592555109,25419.1242199612,0.999695973235009
"gamma_C",0.0104828977518799,0.00613668350278419,1.00383908203279,-1.96188513905384,-0.662317137431744,0.0148224501561848,0.692658794923942,1.97524270314408,26758.4374395166,0.999698489244996
"sigma_eps_E",1.02710232403251,0.00469368327845024,0.302584012017551,0.588276440832529,0.818063549379076,0.976134495245479,1.18115637848856,1.76297528892815,4155.8933337105,0.999873839522864
"Lcorr_E[1,1]",1,NA,0,1,1,1,1,1,NA,NA
"sigma_r_E",0.929782793864829,0.000417442176640687,0.0618925768751184,0.816328486951788,0.887185696834534,0.927233739639265,0.969098441380285,1.05929731070905,21982.8743202362,0.999688690664647
"phi_E_scaled",0.836820936116471,0.00128593541909287,0.095437843617154,0.607636196739467,0.78478965128916,0.853566013055045,0.907670380914649,0.970176124642208,5508.1139878088,0.999881663355876
"eps_E[1,1]",-0.631724492315299,0.00489069225407391,0.460330680928051,-1.59625869825378,-0.92789822726325,-0.607682014107515,-0.315309233445209,0.208334877114763,8859.29516691361,1.00109339001831
"eps_E[2,1]",-1.22518148524,0.00553475352643627,0.553902618581581,-2.39260344051421,-1.58118587626086,-1.1986814366737,-0.842596004143025,-0.207138949456697,10015.4453438257,1.00012533636474
"eps_E[3,1]",0.0876299858540868,0.0068552753441793,0.589638024232917,-1.08024875247111,-0.30418922127277,0.0939759256682926,0.472356592230435,1.23635896973798,7398.11637227924,1.00051069714526
"eps_E[4,1]",0.960050040334972,0.0073831225107117,0.547734607822492,-0.0480601109912223,0.582684046746736,0.935507571239561,1.31654605151174,2.10648139463703,5503.76921086742,0.999821511804769
"eps_E[5,1]",0.579698076244421,0.0047250145109136,0.392258547234174,-0.138123553979947,0.310222507528751,0.563091840584926,0.830996741647648,1.40293654576816,6891.89318571661,0.999961412336845
"eps_E[6,1]",-0.239838860225801,0.00433715480569228,0.41779467770757,-1.05748572762805,-0.507796610963637,-0.245206803519405,0.0263110556801207,0.612556096453148,9279.31588311048,1.00015868159026
"eps_E[7,1]",1.65749925448353,0.00657150502740486,0.527613820197919,0.695652518724125,1.29416853310599,1.63195670595855,1.98576567054554,2.77726091653167,6446.18309224156,0.999787114517499
"eps_E[8,1]",0.815326759643095,0.00485510840820701,0.457842937580236,-0.0150820600770944,0.500009070267008,0.788539299863627,1.10817315973549,1.79958336948556,8892.73141537026,0.999790932179067
"eps_E[9,1]",0.414272955720439,0.00516206456347559,0.473746309669975,-0.433250213804971,0.0819801839037703,0.389523124479742,0.71500847119141,1.40966594501091,8422.57362037157,0.999964837684517
"omega_E_0_raw[1,1]",-0.77920404667287,0.00785518090729523,0.65790731875556,-2.06465285805066,-1.21944978665612,-0.782018546564279,-0.335366812085367,0.487544205535267,7014.82841369571,1.00042148353306
"mu_mu_E[1]",2.66437878943573,0.013585321197045,1.19934243595965,0.152719198265692,1.97012978058281,2.68900827917305,3.40133694927461,4.99865632592582,7793.75194425818,1.00017708420498
"sigma_mu_E",1.25712494691977,0.021241842970742,1.89890753537814,0.0302421187483244,0.318069822437818,0.730473798197775,1.46735719205966,5.75371864839462,7991.40696394927,0.999894138425039
"eps_mu_E[1,1]",0.0750871706517488,0.00701697226388124,0.861939934363756,-1.64729766687402,-0.475547693451297,0.0718883835963887,0.627607902629492,1.78789957718018,15088.7924584889,0.999751153897634
"R_G",1.28396828889848,0.00292032353889555,0.394069315029556,0.674719808441924,1.00574914760897,1.22687385741973,1.49684910847921,2.22155977469153,18208.8827706853,0.999706105678512
"R_G_boat",3.5519018015166,0.000985041104623161,0.161103723465974,3.24012079918274,3.44288477700222,3.55008957139692,3.66089982220623,3.87418481171026,26748.6857841715,0.999714402728296
"kappa_OSP",3.13211274638581,0.00662502447814436,0.955243550698187,1.67688877079485,2.46017918433574,2.98711195027145,3.6676113396895,5.37335250273909,20789.9408637715,1.00007183237186
"sigma_r_OSP",5.34089663564524,0.614462382843915,54.0507175090622,0.035365487741131,0.41634192028373,1.00250821490133,2.39024722234561,26.3513217109009,7737.70780326042,1.00024395154108
